episode,sample_mean,Expected SARSA,Risk-aware Q-learning
5858,320.2,319.7,320.7
5859,349.7,359.7,339.7
5860,318.7,318.7,318.7
5861,324.7,329.7,319.7
5862,325.2,320.7,329.7
5863,340.2,349.7,330.7
5864,361.7,359.7,363.7
5865,320.2,320.7,319.7
5866,340.7,360.7,320.7
5867,327.7,333.7,321.7
5868,321.2,321.7,320.7
5869,325.7,329.7,321.7
5870,330.7,340.7,320.7
5871,319.2,318.7,319.7
5872,360.2,319.7,400.7
5873,320.7,320.7,320.7
5874,320.7,320.7,320.7
5875,384.7,438.7,330.7
5876,320.7,320.7,320.7
5877,339.2,358.7,319.7
5878,329.7,319.7,339.7
5879,321.7,321.7,321.7
5880,329.7,339.7,319.7
5881,320.2,320.7,319.7
5882,324.7,328.7,320.7
5883,346.2,330.7,361.7
5884,335.7,339.7,331.7
5885,320.2,320.7,319.7
5886,342.2,320.7,363.7
5887,324.2,328.7,319.7
5888,300.7,319.7,281.7
5889,344.7,369.7,319.7
5890,340.7,319.7,361.7
5891,325.2,319.7,330.7
5892,349.2,340.7,357.7
5893,350.7,320.7,380.7
5894,335.2,349.7,320.7
5895,320.2,319.7,320.7
5896,321.2,320.7,321.7
5897,350.7,366.7,334.7
5898,339.2,359.7,318.7
5899,370.2,419.7,320.7
5900,339.2,357.7,320.7
5901,340.2,320.7,359.7
5902,349.7,358.7,340.7
5903,320.7,320.7,320.7
5904,320.7,320.7,320.7
5905,339.7,319.7,359.7
5906,324.2,318.7,329.7
5907,339.2,318.7,359.7
5908,338.2,320.7,355.7
5909,359.7,350.7,368.7
5910,320.2,321.7,318.7
5911,320.7,320.7,320.7
5912,324.2,318.7,329.7
5913,360.7,360.7,360.7
5914,349.7,379.7,319.7
5915,329.7,320.7,338.7
5916,320.7,320.7,320.7
5917,325.2,320.7,329.7
5918,339.2,318.7,359.7
5919,330.2,340.7,319.7
5920,325.7,320.7,330.7
5921,363.2,345.7,380.7
5922,352.7,335.7,369.7
5923,340.2,359.7,320.7
5924,344.2,368.7,319.7
5925,345.7,369.7,321.7
5926,325.7,320.7,330.7
5927,362.7,399.7,325.7
5928,353.7,357.7,349.7
5929,357.7,351.7,363.7
5930,344.2,356.7,331.7
5931,325.2,329.7,320.7
5932,345.2,369.7,320.7
5933,320.2,320.7,319.7
5934,359.7,319.7,399.7
5935,320.2,319.7,320.7
5936,330.2,339.7,320.7
5937,325.7,321.7,329.7
5938,338.7,320.7,356.7
5939,354.7,329.7,379.7
5940,319.7,319.7,319.7
5941,320.2,319.7,320.7
5942,305.2,329.7,280.7
5943,345.2,360.7,329.7
5944,339.7,318.7,360.7
5945,345.2,331.7,358.7
5946,337.7,354.7,320.7
5947,353.7,376.7,330.7
5948,348.7,368.7,328.7
5949,319.7,319.7,319.7
5950,324.7,320.7,328.7
5951,356.7,354.7,358.7
5952,319.7,319.7,319.7
5953,320.2,319.7,320.7
5954,344.2,368.7,319.7
5955,331.7,319.7,343.7
5956,330.7,341.7,319.7
5957,349.7,379.7,319.7
5958,364.2,358.7,369.7
5959,319.7,319.7,319.7
5960,348.7,336.7,360.7
5961,301.2,281.7,320.7
5962,341.7,361.7,321.7
5963,330.2,329.7,330.7
5964,340.2,320.7,359.7
5965,320.2,320.7,319.7
5966,339.7,319.7,359.7
5967,355.7,359.7,351.7
5968,320.7,320.7,320.7
5969,366.2,370.7,361.7
5970,327.7,324.7,330.7
5971,319.7,319.7,319.7
5972,330.2,339.7,320.7
5973,359.7,359.7,359.7
5974,320.2,319.7,320.7
5975,329.7,339.7,319.7
5976,349.7,320.7,378.7
5977,332.7,320.7,344.7
5978,327.7,319.7,335.7
5979,320.7,320.7,320.7
5980,344.7,319.7,369.7
5981,330.2,320.7,339.7
5982,321.7,321.7,321.7
5983,335.2,340.7,329.7
5984,328.2,320.7,335.7
5985,349.2,320.7,377.7
5986,345.2,360.7,329.7
5987,335.2,350.7,319.7
5988,340.7,361.7,319.7
5989,320.2,320.7,319.7
5990,325.7,330.7,320.7
5991,334.2,338.7,329.7
5992,336.7,329.7,343.7
5993,360.7,361.7,359.7
5994,350.2,379.7,320.7
5995,349.7,330.7,368.7
5996,340.7,320.7,360.7
5997,320.2,320.7,319.7
5998,320.7,319.7,321.7
5999,330.2,340.7,319.7
6000,328.2,325.7,330.7
6001,332.2,343.7,320.7
6002,320.2,319.7,320.7
6003,320.2,319.7,320.7
6004,319.7,319.7,319.7
6005,319.7,319.7,319.7
6006,319.2,318.7,319.7
6007,339.7,319.7,359.7
6008,339.7,358.7,320.7
6009,319.2,319.7,318.7
6010,361.7,402.7,320.7
6011,325.2,330.7,319.7
6012,325.2,320.7,329.7
6013,320.2,319.7,320.7
6014,320.2,319.7,320.7
6015,320.2,320.7,319.7
6016,339.2,358.7,319.7
6017,343.2,355.7,330.7
6018,326.2,319.7,332.7
6019,326.2,330.7,321.7
6020,349.7,339.7,359.7
6021,374.7,390.7,358.7
6022,331.2,341.7,320.7
6023,326.7,332.7,320.7
6024,344.7,329.7,359.7
6025,359.7,368.7,350.7
6026,328.2,320.7,335.7
6027,320.7,320.7,320.7
6028,320.2,319.7,320.7
6029,328.2,319.7,336.7
6030,320.2,319.7,320.7
6031,320.7,320.7,320.7
6032,337.2,328.7,345.7
6033,340.7,360.7,320.7
6034,340.2,319.7,360.7
6035,320.2,319.7,320.7
6036,329.2,331.7,326.7
6037,321.2,320.7,321.7
6038,320.7,320.7,320.7
6039,319.7,319.7,319.7
6040,320.2,319.7,320.7
6041,339.2,358.7,319.7
6042,355.2,359.7,350.7
6043,334.2,321.7,346.7
6044,340.7,338.7,342.7
6045,319.7,319.7,319.7
6046,320.2,319.7,320.7
6047,354.2,388.7,319.7
6048,346.2,330.7,361.7
6049,335.7,320.7,350.7
6050,324.7,329.7,319.7
6051,340.2,359.7,320.7
6052,320.2,319.7,320.7
6053,334.2,349.7,318.7
6054,320.2,320.7,319.7
6055,319.7,319.7,319.7
6056,360.7,320.7,400.7
6057,378.2,368.7,387.7
6058,321.7,321.7,321.7
6059,320.7,320.7,320.7
6060,332.7,344.7,320.7
6061,340.7,360.7,320.7
6062,344.7,319.7,369.7
6063,330.2,340.7,319.7
6064,342.7,355.7,329.7
6065,349.2,319.7,378.7
6066,341.2,361.7,320.7
6067,325.2,320.7,329.7
6068,330.2,340.7,319.7
6069,319.7,317.7,321.7
6070,320.2,320.7,319.7
6071,345.2,360.7,329.7
6072,319.7,319.7,319.7
6073,354.2,378.7,329.7
6074,351.2,382.7,319.7
6075,325.2,329.7,320.7
6076,360.2,380.7,339.7
6077,340.2,340.7,339.7
6078,331.2,340.7,321.7
6079,325.7,331.7,319.7
6080,325.7,330.7,320.7
6081,339.7,319.7,359.7
6082,320.2,319.7,320.7
6083,321.2,320.7,321.7
6084,319.7,319.7,319.7
6085,320.7,319.7,321.7
6086,318.7,319.7,317.7
6087,349.7,319.7,379.7
6088,329.7,339.7,319.7
6089,342.7,334.7,350.7
6090,340.2,360.7,319.7
6091,320.7,320.7,320.7
6092,359.7,349.7,369.7
6093,358.2,360.7,355.7
6094,340.2,359.7,320.7
6095,327.7,319.7,335.7
6096,336.2,350.7,321.7
6097,340.7,359.7,321.7
6098,325.7,330.7,320.7
6099,335.7,350.7,320.7
6100,330.7,321.7,339.7
6101,340.2,359.7,320.7
6102,350.7,321.7,379.7
6103,320.2,320.7,319.7
6104,319.2,318.7,319.7
6105,320.2,320.7,319.7
6106,323.7,319.7,327.7
6107,325.7,319.7,331.7
6108,352.2,344.7,359.7
6109,353.7,368.7,338.7
6110,347.2,319.7,374.7
6111,363.2,358.7,367.7
6112,320.2,320.7,319.7
6113,325.2,319.7,330.7
6114,335.7,319.7,351.7
6115,339.7,319.7,359.7
6116,325.2,329.7,320.7
6117,322.2,319.7,324.7
6118,330.2,339.7,320.7
6119,325.7,329.7,321.7
6120,320.7,320.7,320.7
6121,339.2,358.7,319.7
6122,325.7,331.7,319.7
6123,324.7,329.7,319.7
6124,344.7,320.7,368.7
6125,350.7,339.7,361.7
6126,320.2,319.7,320.7
6127,324.2,328.7,319.7
6128,351.2,361.7,340.7
6129,344.7,359.7,329.7
6130,353.2,346.7,359.7
6131,355.7,389.7,321.7
6132,329.7,340.7,318.7
6133,320.2,319.7,320.7
6134,340.7,361.7,319.7
6135,330.7,339.7,321.7
6136,334.2,348.7,319.7
6137,320.7,319.7,321.7
6138,320.7,320.7,320.7
6139,320.7,320.7,320.7
6140,325.2,319.7,330.7
6141,320.2,319.7,320.7
6142,340.2,360.7,319.7
6143,324.7,319.7,329.7
6144,325.7,330.7,320.7
6145,333.2,319.7,346.7
6146,350.2,320.7,379.7
6147,361.7,362.7,360.7
6148,320.7,319.7,321.7
6149,345.2,349.7,340.7
6150,355.2,389.7,320.7
6151,339.7,359.7,319.7
6152,320.2,320.7,319.7
6153,348.2,368.7,327.7
6154,340.7,359.7,321.7
6155,320.7,320.7,320.7
6156,335.7,320.7,350.7
6157,320.7,319.7,321.7
6158,337.2,319.7,354.7
6159,355.2,320.7,389.7
6160,340.7,320.7,360.7
6161,340.2,360.7,319.7
6162,339.2,358.7,319.7
6163,340.2,319.7,360.7
6164,342.2,321.7,362.7
6165,325.7,320.7,330.7
6166,354.2,318.7,389.7
6167,345.2,329.7,360.7
6168,320.2,320.7,319.7
6169,320.2,319.7,320.7
6170,343.2,355.7,330.7
6171,320.2,319.7,320.7
6172,320.2,319.7,320.7
6173,320.7,320.7,320.7
6174,342.7,329.7,355.7
6175,328.2,330.7,325.7
6176,320.2,320.7,319.7
6177,320.7,321.7,319.7
6178,350.2,378.7,321.7
6179,357.7,360.7,354.7
6180,319.7,319.7,319.7
6181,332.7,320.7,344.7
6182,359.7,359.7,359.7
6183,324.7,329.7,319.7
6184,345.2,359.7,330.7
6185,340.7,320.7,360.7
6186,320.2,319.7,320.7
6187,374.2,369.7,378.7
6188,329.7,319.7,339.7
6189,320.2,319.7,320.7
6190,321.7,321.7,321.7
6191,340.2,320.7,359.7
6192,341.7,321.7,361.7
6193,347.7,375.7,319.7
6194,320.7,320.7,320.7
6195,325.7,329.7,321.7
6196,323.7,328.7,318.7
6197,326.2,321.7,330.7
6198,340.2,319.7,360.7
6199,320.7,319.7,321.7
6200,345.7,319.7,371.7
6201,340.2,358.7,321.7
6202,344.2,366.7,321.7
6203,321.7,321.7,321.7
6204,335.2,348.7,321.7
6205,325.2,319.7,330.7
6206,318.2,354.7,281.7
6207,320.7,319.7,321.7
6208,319.7,319.7,319.7
6209,319.7,319.7,319.7
6210,320.2,319.7,320.7
6211,325.2,330.7,319.7
6212,320.7,320.7,320.7
6213,339.2,358.7,319.7
6214,345.2,369.7,320.7
6215,362.2,359.7,364.7
6216,340.2,320.7,359.7
6217,353.7,321.7,385.7
6218,329.2,338.7,319.7
6219,320.7,320.7,320.7
6220,324.7,329.7,319.7
6221,339.7,359.7,319.7
6222,362.2,388.7,335.7
6223,340.2,319.7,360.7
6224,325.7,330.7,320.7
6225,325.2,329.7,320.7
6226,320.7,319.7,321.7
6227,330.2,340.7,319.7
6228,339.7,358.7,320.7
6229,333.7,320.7,346.7
6230,339.2,319.7,358.7
6231,322.2,320.7,323.7
6232,325.2,320.7,329.7
6233,330.2,319.7,340.7
6234,340.2,320.7,359.7
6235,331.2,331.7,330.7
6236,321.2,320.7,321.7
6237,340.2,359.7,320.7
6238,319.7,319.7,319.7
6239,320.2,319.7,320.7
6240,325.2,319.7,330.7
6241,339.7,359.7,319.7
6242,340.2,340.7,339.7
6243,330.2,339.7,320.7
6244,340.7,320.7,360.7
6245,319.7,319.7,319.7
6246,320.7,320.7,320.7
6247,335.2,349.7,320.7
6248,352.7,361.7,343.7
6249,366.7,358.7,374.7
6250,324.7,329.7,319.7
6251,354.7,330.7,378.7
6252,345.2,360.7,329.7
6253,333.7,346.7,320.7
6254,320.2,320.7,319.7
6255,326.2,331.7,320.7
6256,340.7,320.7,360.7
6257,363.7,359.7,367.7
6258,320.2,320.7,319.7
6259,320.7,320.7,320.7
6260,339.7,359.7,319.7
6261,360.2,350.7,369.7
6262,319.7,319.7,319.7
6263,325.7,330.7,320.7
6264,325.2,330.7,319.7
6265,320.7,319.7,321.7
6266,325.7,329.7,321.7
6267,331.2,331.7,330.7
6268,375.7,359.7,391.7
6269,320.7,320.7,320.7
6270,324.7,329.7,319.7
6271,340.2,340.7,339.7
6272,343.2,320.7,365.7
6273,321.2,320.7,321.7
6274,320.2,320.7,319.7
6275,330.2,319.7,340.7
6276,341.2,361.7,320.7
6277,339.7,319.7,359.7
6278,332.7,345.7,319.7
6279,319.7,319.7,319.7
6280,325.7,319.7,331.7
6281,325.2,330.7,319.7
6282,331.2,319.7,342.7
6283,344.2,358.7,329.7
6284,339.7,320.7,358.7
6285,320.2,320.7,319.7
6286,323.2,320.7,325.7
6287,320.2,320.7,319.7
6288,354.2,379.7,328.7
6289,359.7,359.7,359.7
6290,319.2,319.7,318.7
6291,342.7,365.7,319.7
6292,360.2,399.7,320.7
6293,324.2,328.7,319.7
6294,330.2,319.7,340.7
6295,320.2,320.7,319.7
6296,340.2,319.7,360.7
6297,361.2,352.7,369.7
6298,368.2,416.7,319.7
6299,330.2,319.7,340.7
6300,324.7,320.7,328.7
6301,321.7,321.7,321.7
6302,320.2,319.7,320.7
6303,320.2,320.7,319.7
6304,320.7,320.7,320.7
6305,340.7,320.7,360.7
6306,335.7,319.7,351.7
6307,325.2,319.7,330.7
6308,321.7,321.7,321.7
6309,335.7,350.7,320.7
6310,321.2,321.7,320.7
6311,324.7,330.7,318.7
6312,325.7,320.7,330.7
6313,333.7,337.7,329.7
6314,354.7,369.7,339.7
6315,340.2,359.7,320.7
6316,345.7,360.7,330.7
6317,341.7,361.7,321.7
6318,339.7,320.7,358.7
6319,321.2,321.7,320.7
6320,340.7,360.7,320.7
6321,334.2,331.7,336.7
6322,350.2,359.7,340.7
6323,345.2,360.7,329.7
6324,339.7,359.7,319.7
6325,330.2,321.7,338.7
6326,330.2,340.7,319.7
6327,320.7,320.7,320.7
6328,346.2,331.7,360.7
6329,345.2,320.7,369.7
6330,325.2,320.7,329.7
6331,320.2,320.7,319.7
6332,343.7,330.7,356.7
6333,325.7,330.7,320.7
6334,340.7,354.7,326.7
6335,344.7,358.7,330.7
6336,340.2,320.7,359.7
6337,320.7,320.7,320.7
6338,325.2,319.7,330.7
6339,335.7,321.7,349.7
6340,340.7,360.7,320.7
6341,330.7,321.7,339.7
6342,339.7,319.7,359.7
6343,320.2,320.7,319.7
6344,359.2,338.7,379.7
6345,320.2,319.7,320.7
6346,325.2,320.7,329.7
6347,320.7,320.7,320.7
6348,325.2,330.7,319.7
6349,366.2,370.7,361.7
6350,320.7,321.7,319.7
6351,324.7,319.7,329.7
6352,328.7,319.7,337.7
6353,320.2,319.7,320.7
6354,339.7,319.7,359.7
6355,337.2,329.7,344.7
6356,320.2,320.7,319.7
6357,321.2,320.7,321.7
6358,345.2,350.7,339.7
6359,340.7,359.7,321.7
6360,320.7,319.7,321.7
6361,342.2,319.7,364.7
6362,319.7,320.7,318.7
6363,330.2,340.7,319.7
6364,328.7,326.7,330.7
6365,344.2,360.7,327.7
6366,305.7,319.7,291.7
6367,345.2,369.7,320.7
6368,346.2,371.7,320.7
6369,340.2,358.7,321.7
6370,321.7,321.7,321.7
6371,327.7,319.7,335.7
6372,345.7,320.7,370.7
6373,331.2,342.7,319.7
6374,330.7,330.7,330.7
6375,320.2,321.7,318.7
6376,329.2,321.7,336.7
6377,329.2,337.7,320.7
6378,340.7,360.7,320.7
6379,329.2,318.7,339.7
6380,320.2,319.7,320.7
6381,339.7,358.7,320.7
6382,349.2,359.7,338.7
6383,321.2,320.7,321.7
6384,326.2,331.7,320.7
6385,342.2,360.7,323.7
6386,320.7,320.7,320.7
6387,320.2,319.7,320.7
6388,340.2,358.7,321.7
6389,350.2,369.7,330.7
6390,326.2,319.7,332.7
6391,364.7,319.7,409.7
6392,369.2,348.7,389.7
6393,365.2,359.7,370.7
6394,337.7,354.7,320.7
6395,326.2,330.7,321.7
6396,329.2,320.7,337.7
6397,333.2,335.7,330.7
6398,329.7,338.7,320.7
6399,352.2,380.7,323.7
6400,321.7,321.7,321.7
6401,340.7,320.7,360.7
6402,320.7,320.7,320.7
6403,325.7,320.7,330.7
6404,319.7,319.7,319.7
6405,344.7,369.7,319.7
6406,319.7,319.7,319.7
6407,320.7,319.7,321.7
6408,335.7,349.7,321.7
6409,325.2,328.7,321.7
6410,340.7,320.7,360.7
6411,333.7,346.7,320.7
6412,340.7,360.7,320.7
6413,347.2,374.7,319.7
6414,320.2,320.7,319.7
6415,320.2,319.7,320.7
6416,339.7,321.7,357.7
6417,346.2,355.7,336.7
6418,325.2,329.7,320.7
6419,320.7,320.7,320.7
6420,339.2,358.7,319.7
6421,325.2,329.7,320.7
6422,321.2,320.7,321.7
6423,325.2,319.7,330.7
6424,325.7,329.7,321.7
6425,340.7,359.7,321.7
6426,320.7,320.7,320.7
6427,343.7,319.7,367.7
6428,320.2,319.7,320.7
6429,321.2,321.7,320.7
6430,320.7,320.7,320.7
6431,339.2,356.7,321.7
6432,370.2,369.7,370.7
6433,320.2,319.7,320.7
6434,339.7,359.7,319.7
6435,330.2,319.7,340.7
6436,326.2,330.7,321.7
6437,325.7,320.7,330.7
6438,342.2,337.7,346.7
6439,328.7,321.7,335.7
6440,329.2,360.7,297.7
6441,305.7,330.7,280.7
6442,321.7,321.7,321.7
6443,325.7,329.7,321.7
6444,324.7,330.7,318.7
6445,320.2,319.7,320.7
6446,350.2,320.7,379.7
6447,325.2,329.7,320.7
6448,340.7,361.7,319.7
6449,345.2,329.7,360.7
6450,324.7,329.7,319.7
6451,321.2,321.7,320.7
6452,325.2,329.7,320.7
6453,325.7,331.7,319.7
6454,340.2,360.7,319.7
6455,350.7,364.7,336.7
6456,325.7,330.7,320.7
6457,319.7,319.7,319.7
6458,320.2,319.7,320.7
6459,324.2,321.7,326.7
6460,320.7,320.7,320.7
6461,340.2,320.7,359.7
6462,320.7,320.7,320.7
6463,343.2,366.7,319.7
6464,341.2,361.7,320.7
6465,340.2,359.7,320.7
6466,320.7,320.7,320.7
6467,320.2,319.7,320.7
6468,344.2,328.7,359.7
6469,321.2,320.7,321.7
6470,321.2,321.7,320.7
6471,338.2,319.7,356.7
6472,340.7,359.7,321.7
6473,328.7,336.7,320.7
6474,320.7,320.7,320.7
6475,339.2,358.7,319.7
6476,355.2,390.7,319.7
6477,325.2,329.7,320.7
6478,360.2,320.7,399.7
6479,320.7,319.7,321.7
6480,340.2,320.7,359.7
6481,320.7,320.7,320.7
6482,344.7,369.7,319.7
6483,349.7,329.7,369.7
6484,320.7,320.7,320.7
6485,345.2,360.7,329.7
6486,353.7,347.7,359.7
6487,339.2,338.7,339.7
6488,327.7,321.7,333.7
6489,334.7,329.7,339.7
6490,321.2,320.7,321.7
6491,319.7,319.7,319.7
6492,366.2,371.7,360.7
6493,340.2,319.7,360.7
6494,320.7,321.7,319.7
6495,345.2,368.7,321.7
6496,349.7,320.7,378.7
6497,355.2,320.7,389.7
6498,354.7,348.7,360.7
6499,337.7,354.7,320.7
6500,330.2,338.7,321.7
6501,320.7,321.7,319.7
6502,329.7,339.7,319.7
6503,328.7,320.7,336.7
6504,332.2,344.7,319.7
6505,359.7,359.7,359.7
6506,320.2,319.7,320.7
6507,357.7,359.7,355.7
6508,341.2,360.7,321.7
6509,321.2,320.7,321.7
6510,320.2,320.7,319.7
6511,324.7,330.7,318.7
6512,341.2,352.7,329.7
6513,324.7,328.7,320.7
6514,341.7,362.7,320.7
6515,330.7,321.7,339.7
6516,319.2,318.7,319.7
6517,340.7,360.7,320.7
6518,339.7,319.7,359.7
6519,336.2,350.7,321.7
6520,335.2,348.7,321.7
6521,325.2,320.7,329.7
6522,369.7,378.7,360.7
6523,324.7,329.7,319.7
6524,319.7,318.7,320.7
6525,330.7,340.7,320.7
6526,330.2,339.7,320.7
6527,320.2,319.7,320.7
6528,320.7,320.7,320.7
6529,325.7,330.7,320.7
6530,345.2,329.7,360.7
6531,320.2,320.7,319.7
6532,349.2,377.7,320.7
6533,320.2,319.7,320.7
6534,321.2,320.7,321.7
6535,320.7,320.7,320.7
6536,330.2,339.7,320.7
6537,320.7,319.7,321.7
6538,348.2,356.7,339.7
6539,354.7,319.7,389.7
6540,341.2,320.7,361.7
6541,354.7,369.7,339.7
6542,320.7,359.7,281.7
6543,325.7,320.7,330.7
6544,340.2,319.7,360.7
6545,345.2,360.7,329.7
6546,349.7,319.7,379.7
6547,330.2,320.7,339.7
6548,320.7,320.7,320.7
6549,321.7,321.7,321.7
6550,348.7,319.7,377.7
6551,320.2,320.7,319.7
6552,301.2,320.7,281.7
6553,319.7,318.7,320.7
6554,320.7,319.7,321.7
6555,330.2,340.7,319.7
6556,329.7,329.7,329.7
6557,320.7,320.7,320.7
6558,326.2,321.7,330.7
6559,359.7,359.7,359.7
6560,321.2,321.7,320.7
6561,320.7,320.7,320.7
6562,300.7,281.7,319.7
6563,339.2,357.7,320.7
6564,339.7,359.7,319.7
6565,364.7,359.7,369.7
6566,350.7,379.7,321.7
6567,368.7,367.7,369.7
6568,355.2,359.7,350.7
6569,349.7,340.7,358.7
6570,330.2,330.7,329.7
6571,324.7,290.7,358.7
6572,324.7,329.7,319.7
6573,320.7,320.7,320.7
6574,368.2,367.7,368.7
6575,330.2,340.7,319.7
6576,320.7,320.7,320.7
6577,327.2,320.7,333.7
6578,330.2,340.7,319.7
6579,320.7,320.7,320.7
6580,340.2,359.7,320.7
6581,336.7,320.7,352.7
6582,364.7,389.7,339.7
6583,340.2,319.7,360.7
6584,325.7,330.7,320.7
6585,300.2,280.7,319.7
6586,358.7,360.7,356.7
6587,361.7,387.7,335.7
6588,347.7,359.7,335.7
6589,320.2,320.7,319.7
6590,329.2,338.7,319.7
6591,330.7,319.7,341.7
6592,344.7,320.7,368.7
6593,324.7,329.7,319.7
6594,340.7,360.7,320.7
6595,320.2,320.7,319.7
6596,336.7,352.7,320.7
6597,346.2,330.7,361.7
6598,349.2,319.7,378.7
6599,340.7,361.7,319.7
6600,330.2,329.7,330.7
6601,341.7,361.7,321.7
6602,330.7,320.7,340.7
6603,325.7,330.7,320.7
6604,341.7,331.7,351.7
6605,332.2,334.7,329.7
6606,325.7,320.7,330.7
6607,320.7,320.7,320.7
6608,320.7,320.7,320.7
6609,347.7,329.7,365.7
6610,320.2,320.7,319.7
6611,329.7,320.7,338.7
6612,319.7,320.7,318.7
6613,340.2,359.7,320.7
6614,324.7,329.7,319.7
6615,330.2,340.7,319.7
6616,340.7,360.7,320.7
6617,325.2,329.7,320.7
6618,350.7,360.7,340.7
6619,345.7,333.7,357.7
6620,356.2,329.7,382.7
6621,300.2,320.7,279.7
6622,341.2,321.7,360.7
6623,326.2,320.7,331.7
6624,345.2,360.7,329.7
6625,339.2,358.7,319.7
6626,325.2,330.7,319.7
6627,339.7,319.7,359.7
6628,319.7,319.7,319.7
6629,324.7,318.7,330.7
6630,324.7,329.7,319.7
6631,340.7,359.7,321.7
6632,325.2,330.7,319.7
6633,324.7,329.7,319.7
6634,345.2,359.7,330.7
6635,325.7,320.7,330.7
6636,335.7,351.7,319.7
6637,319.7,319.7,319.7
6638,335.2,349.7,320.7
6639,321.2,320.7,321.7
6640,324.7,319.7,329.7
6641,345.2,369.7,320.7
6642,325.2,329.7,320.7
6643,341.2,361.7,320.7
6644,371.2,359.7,382.7
6645,320.7,319.7,321.7
6646,336.7,318.7,354.7
6647,330.7,339.7,321.7
6648,335.2,330.7,339.7
6649,333.7,345.7,321.7
6650,320.2,319.7,320.7
6651,320.7,319.7,321.7
6652,320.7,321.7,319.7
6653,358.7,358.7,358.7
6654,325.7,320.7,330.7
6655,320.7,320.7,320.7
6656,344.2,330.7,357.7
6657,338.2,354.7,321.7
6658,325.7,330.7,320.7
6659,335.2,350.7,319.7
6660,325.2,330.7,319.7
6661,344.2,319.7,368.7
6662,320.2,320.7,319.7
6663,320.7,320.7,320.7
6664,326.7,321.7,331.7
6665,320.7,320.7,320.7
6666,340.2,359.7,320.7
6667,339.2,358.7,319.7
6668,325.7,330.7,320.7
6669,325.2,329.7,320.7
6670,320.2,319.7,320.7
6671,320.7,320.7,320.7
6672,325.7,330.7,320.7
6673,325.2,330.7,319.7
6674,324.2,328.7,319.7
6675,363.2,365.7,360.7
6676,320.2,319.7,320.7
6677,354.7,388.7,320.7
6678,325.7,319.7,331.7
6679,350.2,359.7,340.7
6680,349.7,359.7,339.7
6681,325.2,330.7,319.7
6682,339.2,358.7,319.7
6683,320.7,320.7,320.7
6684,331.7,332.7,330.7
6685,320.2,320.7,319.7
6686,320.2,320.7,319.7
6687,325.7,330.7,320.7
6688,325.2,320.7,329.7
6689,345.2,370.7,319.7
6690,325.2,320.7,329.7
6691,322.2,320.7,323.7
6692,362.2,320.7,403.7
6693,354.2,387.7,320.7
6694,347.2,329.7,364.7
6695,319.2,318.7,319.7
6696,319.7,320.7,318.7
6697,320.2,319.7,320.7
6698,340.7,321.7,359.7
6699,340.7,360.7,320.7
6700,331.2,321.7,340.7
6701,339.2,358.7,319.7
6702,340.7,360.7,320.7
6703,339.7,358.7,320.7
6704,344.7,329.7,359.7
6705,320.7,319.7,321.7
6706,320.7,320.7,320.7
6707,360.2,359.7,360.7
6708,320.2,320.7,319.7
6709,342.7,330.7,354.7
6710,319.7,319.7,319.7
6711,330.2,338.7,321.7
6712,349.7,320.7,378.7
6713,347.2,329.7,364.7
6714,364.7,368.7,360.7
6715,325.2,330.7,319.7
6716,338.7,321.7,355.7
6717,320.2,320.7,319.7
6718,325.2,320.7,329.7
6719,320.7,320.7,320.7
6720,339.2,318.7,359.7
6721,321.2,320.7,321.7
6722,330.7,330.7,330.7
6723,301.2,320.7,281.7
6724,334.7,328.7,340.7
6725,322.2,321.7,322.7
6726,345.2,320.7,369.7
6727,340.7,361.7,319.7
6728,330.2,340.7,319.7
6729,356.2,391.7,320.7
6730,340.7,360.7,320.7
6731,324.7,328.7,320.7
6732,331.2,341.7,320.7
6733,325.7,320.7,330.7
6734,325.7,330.7,320.7
6735,335.2,319.7,350.7
6736,329.7,329.7,329.7
6737,320.2,319.7,320.7
6738,320.2,319.7,320.7
6739,320.2,320.7,319.7
6740,369.7,369.7,369.7
6741,319.7,319.7,319.7
6742,324.7,319.7,329.7
6743,365.7,361.7,369.7
6744,320.7,320.7,320.7
6745,358.7,350.7,366.7
6746,351.7,320.7,382.7
6747,346.2,321.7,370.7
6748,326.2,321.7,330.7
6749,352.2,337.7,366.7
6750,339.7,359.7,319.7
6751,347.2,320.7,373.7
6752,320.2,319.7,320.7
6753,377.2,377.7,376.7
6754,346.2,370.7,321.7
6755,329.2,319.7,338.7
6756,350.7,361.7,339.7
6757,319.7,319.7,319.7
6758,360.7,360.7,360.7
6759,340.2,360.7,319.7
6760,364.7,409.7,319.7
6761,355.7,321.7,389.7
6762,347.7,373.7,321.7
6763,321.7,321.7,321.7
6764,320.7,320.7,320.7
6765,362.7,375.7,349.7
6766,340.2,320.7,359.7
6767,340.7,320.7,360.7
6768,326.2,332.7,319.7
6769,337.7,355.7,319.7
6770,324.2,329.7,318.7
6771,319.2,318.7,319.7
6772,324.2,329.7,318.7
6773,319.7,317.7,321.7
6774,330.7,320.7,340.7
6775,330.2,340.7,319.7
6776,334.2,348.7,319.7
6777,325.2,290.7,359.7
6778,320.2,320.7,319.7
6779,350.2,379.7,320.7
6780,355.7,360.7,350.7
6781,340.7,360.7,320.7
6782,324.2,329.7,318.7
6783,321.2,321.7,320.7
6784,320.2,319.7,320.7
6785,330.2,339.7,320.7
6786,325.7,331.7,319.7
6787,340.7,320.7,360.7
6788,339.7,359.7,319.7
